Subject,Item,VerbType,Position,RT,NPPredictability
Subj34,Item16,AspV,NP_2,451.43 ,0.05 
Subj34,Item17,PrefV,Verb,402.17 ,0.10 
Subj34,Item17,PrefV,NP,655.50 ,0.10 
Subj34,Item17,PrefV,NP_1,802.82 ,0.10 
Subj34,Item17,PrefV,NP_2,544.19 ,0.10 
Subj34,Item18,NonPrefV,Verb,664.44 ,0.05 
Subj34,Item18,NonPrefV,NP,1083.91 ,0.05 
Subj34,Item18,NonPrefV,NP_1,877.83 ,0.05 
Subj34,Item18,NonPrefV,NP_2,520.60 ,0.05 
Subj34,Item19,AspV,Verb,602.79 ,0.20 
Subj34,Item19,AspV,NP,512.01 ,0.20 
Subj34,Item19,AspV,NP_1,921.59 ,0.20 
Subj34,Item19,AspV,NP_2,354.15 ,0.20 
Subj34,Item20,PrefV,Verb,654.35 ,0.40 
Subj34,Item20,PrefV,NP,577.74 ,0.40 
Subj34,Item20,PrefV,NP_1,824.35 ,0.40 
Subj34,Item20,PrefV,NP_2,1125.07 ,0.40 
Subj34,Item21,NonPrefV,Verb,301.86 ,0.00 
Subj34,Item21,NonPrefV,NP,446.74 ,0.00 
Subj34,Item21,NonPrefV,NP_1,394.85 ,0.00 
Subj34,Item21,NonPrefV,NP_2,344.87 ,0.00 
Subj34,Item22,AspV,Verb,489.62 ,0.15 
Subj34,Item22,AspV,NP,578.96 ,0.15 
Subj34,Item22,AspV,NP_1,874.52 ,0.15 
Subj34,Item22,AspV,NP_2,500.42 ,0.15 
Subj34,Item23,PrefV,Verb,529.63 ,0.55 
Subj34,Item23,PrefV,NP,521.75 ,0.55 
Subj34,Item23,PrefV,NP_1,1042.40 ,0.55 
Subj34,Item23,PrefV,NP_2,726.46 ,0.55 
Subj34,Item24,NonPrefV,Verb,573.88 ,0.00 
Subj34,Item24,NonPrefV,NP,516.46 ,0.00 
Subj34,Item24,NonPrefV,NP_1,1405.95 ,0.00 
Subj34,Item24,NonPrefV,NP_2,2739.91 ,0.00 
Subj34,Item25,AspV,Verb,510.07 ,0.00 
Subj34,Item25,AspV,NP,455.48 ,0.00 
Subj34,Item25,AspV,NP_1,1010.79 ,0.00 
Subj34,Item25,AspV,NP_2,456.08 ,0.00 
Subj34,Item26,PrefV,Verb,909.73 ,0.60 
Subj34,Item26,PrefV,NP,502.39 ,0.60 
Subj34,Item26,PrefV,NP_1,447.51 ,0.60 
Subj34,Item26,PrefV,NP_2,444.14 ,0.60 
Subj34,Item27,NonPrefV,Verb,433.04 ,0.00 
Subj34,Item27,NonPrefV,NP,333.84 ,0.00 
Subj34,Item27,NonPrefV,NP_1,350.49 ,0.00 
Subj34,Item27,NonPrefV,NP_2,414.50 ,0.00 
Subj34,Item28,AspV,Verb,122.50 ,0.00 
Subj34,Item28,AspV,NP,963.17 ,0.00 
Subj34,Item28,AspV,NP_1,650.54 ,0.00 
Subj34,Item28,AspV,NP_2,446.47 ,0.00 
Subj34,Item29,PrefV,Verb,467.18 ,0.25 
Subj34,Item29,PrefV,NP,494.54 ,0.25 
Subj34,Item29,PrefV,NP_1,984.51 ,0.25 
Subj34,Item29,PrefV,NP_2,639.16 ,0.25 
Subj34,Item30,NonPrefV,Verb,448.20 ,0.20 
Subj34,Item30,NonPrefV,NP,396.21 ,0.20 
Subj34,Item30,NonPrefV,NP_1,954.36 ,0.20 
Subj34,Item30,NonPrefV,NP_2,417.70 ,0.20 
Subj34,Item31,AspV,Verb,713.04 ,0.00 
Subj34,Item31,AspV,NP,1018.40 ,0.00 
Subj34,Item31,AspV,NP_1,1103.24 ,0.00 
Subj34,Item31,AspV,NP_2,1040.61 ,0.00 
Subj34,Item32,PrefV,Verb,446.36 ,0.60 
Subj34,Item32,PrefV,NP,634.38 ,0.60 
Subj34,Item32,PrefV,NP_1,959.07 ,0.60 
Subj34,Item32,PrefV,NP_2,438.42 ,0.60 
Subj35,Item1,PrefV,Verb,580.45 ,0.60 
Subj35,Item1,PrefV,NP,1435.23 ,0.60 
Subj35,Item1,PrefV,NP_1,639.40 ,0.60 
Subj35,Item1,PrefV,NP_2,627.24 ,0.60 
Subj35,Item2,NonPrefV,Verb,363.37 ,0.35 
Subj35,Item2,NonPrefV,NP,314.72 ,0.35 
Subj35,Item2,NonPrefV,NP_1,476.19 ,0.35 
Subj35,Item2,NonPrefV,NP_2,454.86 ,0.35 
Subj35,Item3,AspV,Verb,542.07 ,0.00 
Subj35,Item3,AspV,NP,854.10 ,0.00 
Subj35,Item3,AspV,NP_1,689.41 ,0.00 
Subj35,Item3,AspV,NP_2,579.32 ,0.00 
Subj35,Item4,PrefV,Verb,413.00 ,0.90 
Subj35,Item4,PrefV,NP,586.45 ,0.90 
Subj35,Item4,PrefV,NP_1,656.45 ,0.90 
Subj35,Item4,PrefV,NP_2,515.70 ,0.90 
Subj35,Item5,NonPrefV,Verb,632.31 ,0.30 
Subj35,Item5,NonPrefV,NP,509.10 ,0.30 
Subj35,Item5,NonPrefV,NP_1,598.35 ,0.30 
Subj35,Item5,NonPrefV,NP_2,508.47 ,0.30 
Subj35,Item6,AspV,Verb,511.38 ,0.10 
Subj35,Item6,AspV,NP,616.66 ,0.10 
Subj35,Item6,AspV,NP_1,622.13 ,0.10 
Subj35,Item6,AspV,NP_2,610.79 ,0.10 
Subj35,Item7,PrefV,Verb,636.18 ,0.45 
Subj35,Item7,PrefV,NP,1408.18 ,0.45 
Subj35,Item7,PrefV,NP_1,549.39 ,0.45 
Subj35,Item7,PrefV,NP_2,573.48 ,0.45 
Subj35,Item8,NonPrefV,Verb,403.52 ,0.25 
Subj35,Item8,NonPrefV,NP,496.79 ,0.25 
Subj35,Item8,NonPrefV,NP_1,426.92 ,0.25 
Subj35,Item8,NonPrefV,NP_2,391.58 ,0.25 
Subj35,Item9,AspV,Verb,567.28 ,0.10 
Subj35,Item9,AspV,NP,941.96 ,0.10 
Subj35,Item9,AspV,NP_1,581.85 ,0.10 
Subj35,Item9,AspV,NP_2,460.66 ,0.10 
Subj35,Item10,PrefV,Verb,485.60 ,0.35 
Subj35,Item10,PrefV,NP,1039.64 ,0.35 
Subj35,Item10,PrefV,NP_1,611.63 ,0.35 
Subj35,Item10,PrefV,NP_2,664.88 ,0.35 
Subj35,Item11,NonPrefV,Verb,532.72 ,0.40 
Subj35,Item11,NonPrefV,NP,653.50 ,0.40 
Subj35,Item11,NonPrefV,NP_1,912.80 ,0.40 
Subj35,Item11,NonPrefV,NP_2,602.19 ,0.40 
Subj35,Item12,AspV,Verb,420.78 ,0.00 
Subj35,Item12,AspV,NP,257.44 ,0.00 
Subj35,Item12,AspV,NP_1,340.77 ,0.00 
Subj35,Item12,AspV,NP_2,468.71 ,0.00 
Subj35,Item13,PrefV,Verb,398.58 ,0.15 
Subj35,Item13,PrefV,NP,828.65 ,0.15 
Subj35,Item13,PrefV,NP_1,265.26 ,0.15 
Subj35,Item13,PrefV,NP_2,252.73 ,0.15 
Subj35,Item14,NonPrefV,Verb,335.91 ,0.15 
Subj35,Item14,NonPrefV,NP,367.84 ,0.15 
Subj35,Item14,NonPrefV,NP_1,398.45 ,0.15 
Subj35,Item14,NonPrefV,NP_2,412.46 ,0.15 
Subj35,Item15,AspV,Verb,462.25 ,0.00 
Subj35,Item15,AspV,NP,601.70 ,0.00 
Subj35,Item15,AspV,NP_1,719.04 ,0.00 
Subj35,Item15,AspV,NP_2,447.61 ,0.00 
Subj35,Item16,PrefV,Verb,340.73 ,0.60 
Subj35,Item16,PrefV,NP,500.73 ,0.60 
Subj35,Item16,PrefV,NP_1,478.61 ,0.60 
Subj35,Item16,PrefV,NP_2,521.43 ,0.60 
Subj35,Item17,NonPrefV,Verb,473.06 ,0.05 
Subj35,Item17,NonPrefV,NP,483.00 ,0.05 
Subj35,Item17,NonPrefV,NP_1,509.80 ,0.05 
Subj35,Item17,NonPrefV,NP_2,455.14 ,0.05 
Subj35,Item18,AspV,Verb,511.64 ,0.20 
Subj35,Item18,AspV,NP,584.97 ,0.20 
Subj35,Item18,AspV,NP_1,670.98 ,0.20 
Subj35,Item18,AspV,NP_2,753.55 ,0.20 
Subj35,Item19,PrefV,Verb,408.72 ,0.55 
Subj35,Item19,PrefV,NP,454.07 ,0.55 
Subj35,Item19,PrefV,NP_1,497.31 ,0.55 
Subj35,Item19,PrefV,NP_2,410.75 ,0.55 
Subj35,Item20,NonPrefV,Verb,585.97 ,0.25 
Subj35,Item20,NonPrefV,NP,1215.85 ,0.25 
Subj35,Item20,NonPrefV,NP_1,685.32 ,0.25 
Subj35,Item20,NonPrefV,NP_2,655.31 ,0.25 
Subj35,Item21,AspV,Verb,365.58 ,0.05 
Subj35,Item21,AspV,NP,396.96 ,0.05 
Subj35,Item21,AspV,NP_1,394.96 ,0.05 
Subj35,Item21,AspV,NP_2,328.93 ,0.05 
Subj35,Item22,PrefV,Verb,608.86 ,0.30 
Subj35,Item22,PrefV,NP,693.50 ,0.30 
Subj35,Item22,PrefV,NP_1,775.54 ,0.30 
Subj35,Item22,PrefV,NP_2,582.10 ,0.30 
Subj35,Item23,NonPrefV,Verb,848.33 ,0.25 
Subj35,Item23,NonPrefV,NP,843.80 ,0.25 
Subj35,Item23,NonPrefV,NP_1,855.81 ,0.25 
Subj35,Item23,NonPrefV,NP_2,627.18 ,0.25 
Subj35,Item24,AspV,Verb,1157.94 ,0.00 
Subj35,Item24,AspV,NP,724.61 ,0.00 
Subj35,Item24,AspV,NP_1,741.28 ,0.00 
Subj35,Item24,AspV,NP_2,1237.30 ,0.00 
Subj35,Item25,PrefV,Verb,345.58 ,0.85 
Subj35,Item25,PrefV,NP,425.70 ,0.85 
Subj35,Item25,PrefV,NP_1,358.36 ,0.85 
Subj35,Item25,PrefV,NP_2,357.71 ,0.85 
Subj35,Item26,NonPrefV,Verb,346.33 ,0.25 
Subj35,Item26,NonPrefV,NP,457.79 ,0.25 
Subj35,Item26,NonPrefV,NP_1,501.14 ,0.25 
Subj35,Item26,NonPrefV,NP_2,479.02 ,0.25 
Subj35,Item27,AspV,Verb,413.15 ,0.00 
Subj35,Item27,AspV,NP,522.55 ,0.00 
Subj35,Item27,AspV,NP_1,483.21 ,0.00 
Subj35,Item27,AspV,NP_2,509.91 ,0.00 
Subj35,Item28,PrefV,Verb,421.48 ,0.25 
Subj35,Item28,PrefV,NP,274.20 ,0.25 
Subj35,Item28,PrefV,NP_1,340.81 ,0.25 
Subj35,Item28,PrefV,NP_2,324.89 ,0.25 
Subj35,Item29,NonPrefV,Verb,521.86 ,0.40 
Subj35,Item29,NonPrefV,NP,386.57 ,0.40 
Subj35,Item29,NonPrefV,NP_1,320.60 ,0.40 
Subj35,Item29,NonPrefV,NP_2,337.27 ,0.40 
Subj35,Item30,AspV,Verb,270.13 ,0.05 
Subj35,Item30,AspV,NP,240.85 ,0.05 
Subj35,Item30,AspV,NP_1,372.86 ,0.05 
Subj35,Item30,AspV,NP_2,323.51 ,0.05 
Subj35,Item31,PrefV,Verb,579.43 ,0.50 
Subj35,Item31,PrefV,NP,730.10 ,0.50 
Subj35,Item31,PrefV,NP_1,570.82 ,0.50 
Subj35,Item31,PrefV,NP_2,433.50 ,0.50 
Subj35,Item32,NonPrefV,Verb,297.48 ,0.10 
Subj35,Item32,NonPrefV,NP,491.66 ,0.10 
Subj35,Item32,NonPrefV,NP_1,373.73 ,0.10 
Subj35,Item32,NonPrefV,NP_2,308.38 ,0.10 
Subj36,Item1,NonPrefV,Verb,657.60 ,0.05 
Subj36,Item1,NonPrefV,NP,676.95 ,0.05 
Subj36,Item1,NonPrefV,NP_1,663.54 ,0.05 
Subj36,Item1,NonPrefV,NP_2,778.87 ,0.05 
Subj36,Item2,AspV,Verb,345.57 ,0.05 
Subj36,Item2,AspV,NP,409.67 ,0.05 
Subj36,Item2,AspV,NP_1,358.98 ,0.05 
Subj36,Item2,AspV,NP_2,422.38 ,0.05 
Subj36,Item3,PrefV,Verb,467.84 ,0.20 
Subj36,Item3,PrefV,NP,478.50 ,0.20 
Subj36,Item3,PrefV,NP_1,537.22 ,0.20 
Subj36,Item3,PrefV,NP_2,1105.24 ,0.20 
Subj36,Item4,NonPrefV,Verb,464.16 ,0.05 
Subj36,Item4,NonPrefV,NP,570.87 ,0.05 
Subj36,Item4,NonPrefV,NP_1,561.63 ,0.05 
Subj36,Item4,NonPrefV,NP_2,616.87 ,0.05 
Subj36,Item5,AspV,Verb,493.15 ,0.00 
Subj36,Item5,AspV,NP,455.14 ,0.00 
Subj36,Item5,AspV,NP_1,418.50 ,0.00 
Subj36,Item5,AspV,NP_2,543.30 ,0.00 
Subj36,Item6,PrefV,Verb,457.70 ,0.10 
Subj36,Item6,PrefV,NP,453.06 ,0.10 
Subj36,Item6,PrefV,NP_1,608.49 ,0.10 
Subj36,Item6,PrefV,NP_2,421.75 ,0.10 
Subj36,Item7,NonPrefV,Verb,575.58 ,0.10 
Subj36,Item7,NonPrefV,NP,438.51 ,0.10 
Subj36,Item7,NonPrefV,NP_1,1202.29 ,0.10 
Subj36,Item7,NonPrefV,NP_2,559.65 ,0.10 
Subj36,Item8,AspV,Verb,419.98 ,0.00 
Subj36,Item8,AspV,NP,464.64 ,0.00 
Subj36,Item8,AspV,NP_1,427.97 ,0.00 
Subj36,Item8,AspV,NP_2,408.67 ,0.00 
Subj36,Item9,PrefV,Verb,287.67 ,0.35 
Subj36,Item9,PrefV,NP,241.63 ,0.35 
Subj36,Item9,PrefV,NP_1,245.63 ,0.35 
Subj36,Item9,PrefV,NP_2,265.57 ,0.35 
Subj36,Item10,NonPrefV,Verb,272.89 ,0.20 
Subj36,Item10,NonPrefV,NP,323.56 ,0.20 
Subj36,Item10,NonPrefV,NP_1,308.30 ,0.20 
Subj36,Item10,NonPrefV,NP_2,309.57 ,0.20 
Subj36,Item11,AspV,Verb,585.65 ,0.00 
Subj36,Item11,AspV,NP,655.66 ,0.00 
Subj36,Item11,AspV,NP_1,819.04 ,0.00 
Subj36,Item11,AspV,NP_2,1439.70 ,0.00 
Subj36,Item12,PrefV,Verb,354.97 ,0.45 
Subj36,Item12,PrefV,NP,514.19 ,0.45 
Subj36,Item12,PrefV,NP_1,523.64 ,0.45 
Subj36,Item12,PrefV,NP_2,548.24 ,0.45 
Subj36,Item13,NonPrefV,Verb,648.25 ,0.05 
Subj36,Item13,NonPrefV,NP,620.27 ,0.05 
Subj36,Item13,NonPrefV,NP_1,512.97 ,0.05 
Subj36,Item13,NonPrefV,NP_2,634.56 ,0.05 
Subj36,Item14,AspV,Verb,961.70 ,0.05 
Subj36,Item14,AspV,NP,536.92 ,0.05 
Subj36,Item14,AspV,NP_1,417.03 ,0.05 
Subj36,Item14,AspV,NP_2,430.24 ,0.05 
Subj36,Item15,PrefV,Verb,525.37 ,0.20 
Subj36,Item15,PrefV,NP,645.97 ,0.20 
Subj36,Item15,PrefV,NP_1,1081.94 ,0.20 
Subj36,Item15,PrefV,NP_2,588.11 ,0.20 
Subj36,Item16,NonPrefV,Verb,498.22 ,0.20 
Subj36,Item16,NonPrefV,NP,539.61 ,0.20 
Subj36,Item16,NonPrefV,NP_1,595.56 ,0.20 
Subj36,Item16,NonPrefV,NP_2,585.62 ,0.20 
Subj36,Item17,AspV,Verb,524.74 ,0.00 
Subj36,Item17,AspV,NP,596.65 ,0.00 
Subj36,Item17,AspV,NP_1,906.72 ,0.00 
Subj36,Item17,AspV,NP_2,1652.05 ,0.00 
Subj36,Item18,PrefV,Verb,395.03 ,0.40 
Subj36,Item18,PrefV,NP,537.05 ,0.40 
Subj36,Item18,PrefV,NP_1,401.04 ,0.40 
Subj36,Item18,PrefV,NP_2,510.39 ,0.40 
Subj36,Item19,NonPrefV,Verb,345.97 ,0.30 
Subj36,Item19,NonPrefV,NP,426.08 ,0.30 
Subj36,Item19,NonPrefV,NP_1,326.73 ,0.30 
Subj36,Item19,NonPrefV,NP_2,375.40 ,0.30 
Subj36,Item20,AspV,Verb,599.79 ,0.20 
Subj36,Item20,AspV,NP,589.22 ,0.20 
Subj36,Item20,AspV,NP_1,787.26 ,0.20 
Subj36,Item20,AspV,NP_2,1361.26 ,0.20 
Subj36,Item21,PrefV,Verb,437.06 ,0.55 
Subj36,Item21,PrefV,NP,417.14 ,0.55 
Subj36,Item21,PrefV,NP_1,509.84 ,0.55 
Subj36,Item21,PrefV,NP_2,1719.17 ,0.55 
Subj36,Item22,NonPrefV,Verb,936.00 ,0.05 
Subj36,Item22,NonPrefV,NP,1008.09 ,0.05 
Subj36,Item22,NonPrefV,NP_1,629.34 ,0.05 
Subj36,Item22,NonPrefV,NP_2,713.97 ,0.05 
Subj36,Item23,AspV,Verb,419.52 ,0.45 
Subj36,Item23,AspV,NP,480.17 ,0.45 
Subj36,Item23,AspV,NP_1,346.75 ,0.45 
Subj36,Item23,AspV,NP_2,442.88 ,0.45 
Subj36,Item24,PrefV,Verb,369.26 ,0.05 
Subj36,Item24,PrefV,NP,592.01 ,0.05 
Subj36,Item24,PrefV,NP_1,358.06 ,0.05 
Subj36,Item24,PrefV,NP_2,405.41 ,0.05 
Subj36,Item25,NonPrefV,Verb,582.28 ,0.05 
Subj36,Item25,NonPrefV,NP,652.24 ,0.05 
Subj36,Item25,NonPrefV,NP_1,783.61 ,0.05 
Subj36,Item25,NonPrefV,NP_2,558.35 ,0.05 
Subj36,Item26,AspV,Verb,442.44 ,0.10 
Subj36,Item26,AspV,NP,405.80 ,0.10 
Subj36,Item26,AspV,NP_1,483.03 ,0.10 
Subj36,Item26,AspV,NP_2,637.12 ,0.10 
Subj36,Item27,PrefV,Verb,495.32 ,0.05 
Subj36,Item27,PrefV,NP,697.29 ,0.05 
Subj36,Item27,PrefV,NP_1,811.37 ,0.05 
Subj36,Item27,PrefV,NP_2,712.59 ,0.05 
Subj36,Item28,NonPrefV,Verb,431.59 ,0.10 
Subj36,Item28,NonPrefV,NP,492.46 ,0.10 
Subj36,Item28,NonPrefV,NP_1,742.29 ,0.10 
Subj36,Item28,NonPrefV,NP_2,422.40 ,0.10 
Subj36,Item29,AspV,Verb,614.12 ,0.05 
Subj36,Item29,AspV,NP,427.47 ,0.05 
Subj36,Item29,AspV,NP_1,440.14 ,0.05 
Subj36,Item29,AspV,NP_2,356.14 ,0.05 
Subj36,Item30,PrefV,Verb,373.16 ,0.65 
Subj36,Item30,PrefV,NP,611.77 ,0.65 
Subj36,Item30,PrefV,NP_1,473.18 ,0.65 
Subj36,Item30,PrefV,NP_2,531.74 ,0.65 
Subj36,Item31,NonPrefV,Verb,394.36 ,0.05 
Subj36,Item31,NonPrefV,NP,536.33 ,0.05 
Subj36,Item31,NonPrefV,NP_1,528.35 ,0.05 
Subj36,Item31,NonPrefV,NP_2,553.05 ,0.05 
Subj36,Item32,AspV,Verb,747.31 ,0.00 
Subj36,Item32,AspV,NP,619.31 ,0.00 
Subj36,Item32,AspV,NP_1,575.91 ,0.00 
Subj36,Item32,AspV,NP_2,534.67 ,0.00 
Subj37,Item1,AspV,Verb,470.13 ,0.00 
Subj37,Item1,AspV,NP,848.77 ,0.00 
Subj37,Item1,AspV,NP_1,444.79 ,0.00 
Subj37,Item1,AspV,NP_2,424.83 ,0.00 
Subj37,Item2,PrefV,Verb,572.72 ,0.30 
Subj37,Item2,PrefV,NP,483.34 ,0.30 
Subj37,Item2,PrefV,NP_1,462.12 ,0.30 
Subj37,Item2,PrefV,NP_2,489.47 ,0.30 
Subj37,Item3,NonPrefV,Verb,471.17 ,0.00 
Subj37,Item3,NonPrefV,NP,529.73 ,0.00 
Subj37,Item3,NonPrefV,NP_1,378.54 ,0.00 
Subj37,Item3,NonPrefV,NP_2,377.19 ,0.00 
Subj37,Item4,AspV,Verb,821.73 ,0.00 
Subj37,Item4,AspV,NP,1218.42 ,0.00 
Subj37,Item4,AspV,NP_1,827.10 ,0.00 
Subj37,Item4,AspV,NP_2,599.73 ,0.00 
Subj37,Item5,PrefV,Verb,1123.15 ,0.30 
Subj37,Item5,PrefV,NP,1155.78 ,0.30 
Subj37,Item5,PrefV,NP_1,995.06 ,0.30 
Subj37,Item5,PrefV,NP_2,1561.22 ,0.30 
Subj37,Item6,NonPrefV,Verb,404.73 ,0.20 
Subj37,Item6,NonPrefV,NP,578.00 ,0.20 
Subj37,Item6,NonPrefV,NP_1,456.68 ,0.20 
Subj37,Item6,NonPrefV,NP_2,436.06 ,0.20 
Subj37,Item7,AspV,Verb,1231.73 ,0.00 
Subj37,Item7,AspV,NP,1851.86 ,0.00 
Subj37,Item7,AspV,NP_1,927.88 ,0.00 
Subj37,Item7,AspV,NP_2,504.44 ,0.00 
Subj37,Item8,PrefV,Verb,499.75 ,0.10 
Subj37,Item8,PrefV,NP,525.22 ,0.10 
Subj37,Item8,PrefV,NP_1,469.85 ,0.10 
Subj37,Item8,PrefV,NP_2,480.43 ,0.10 
Subj37,Item9,NonPrefV,Verb,565.64 ,0.10 
Subj37,Item9,NonPrefV,NP,732.34 ,0.10 
Subj37,Item9,NonPrefV,NP_1,541.13 ,0.10 
Subj37,Item9,NonPrefV,NP_2,613.06 ,0.10 
Subj37,Item10,AspV,Verb,1175.52 ,0.00 
Subj37,Item10,AspV,NP,1094.25 ,0.00 
Subj37,Item10,AspV,NP_1,740.26 ,0.00 
Subj37,Item10,AspV,NP_2,724.37 ,0.00 
Subj37,Item11,PrefV,Verb,630.46 ,0.50 
Subj37,Item11,PrefV,NP,538.62 ,0.50 
Subj37,Item11,PrefV,NP_1,514.67 ,0.50 
Subj37,Item11,PrefV,NP_2,427.94 ,0.50 
Subj37,Item12,NonPrefV,Verb,389.64 ,0.40 
Subj37,Item12,NonPrefV,NP,387.62 ,0.40 
Subj37,Item12,NonPrefV,NP_1,593.61 ,0.40 
Subj37,Item12,NonPrefV,NP_2,359.62 ,0.40 
Subj37,Item13,AspV,Verb,436.13 ,0.00 
Subj37,Item13,AspV,NP,752.20 ,0.00 
Subj37,Item13,AspV,NP_1,543.50 ,0.00 
Subj37,Item13,AspV,NP_2,583.41 ,0.00 
Subj37,Item14,PrefV,Verb,434.52 ,0.35 
Subj37,Item14,PrefV,NP,494.55 ,0.35 
Subj37,Item14,PrefV,NP_1,424.51 ,0.35 
Subj37,Item14,PrefV,NP_2,436.51 ,0.35 
Subj37,Item15,NonPrefV,Verb,504.13 ,0.00 
Subj37,Item15,NonPrefV,NP,1057.45 ,0.00 
Subj37,Item15,NonPrefV,NP_1,644.79 ,0.00 
Subj37,Item15,NonPrefV,NP_2,568.71 ,0.00 
Subj37,Item16,AspV,Verb,487.60 ,0.05 
Subj37,Item16,AspV,NP,1473.65 ,0.05 
Subj37,Item16,AspV,NP_1,932.21 ,0.05 
Subj37,Item16,AspV,NP_2,605.03 ,0.05 
Subj37,Item17,PrefV,Verb,944.27 ,0.10 
Subj37,Item17,PrefV,NP,471.86 ,0.10 
Subj37,Item17,PrefV,NP_1,434.31 ,0.10 
Subj37,Item17,PrefV,NP_2,558.98 ,0.10 
Subj37,Item18,NonPrefV,Verb,800.28 ,0.05 
Subj37,Item18,NonPrefV,NP,1006.40 ,0.05 
Subj37,Item18,NonPrefV,NP_1,1123.75 ,0.05 
Subj37,Item18,NonPrefV,NP_2,644.43 ,0.05 
Subj37,Item19,AspV,Verb,378.94 ,0.20 
Subj37,Item19,AspV,NP,585.75 ,0.20 
Subj37,Item19,AspV,NP_1,463.62 ,0.20 
Subj37,Item19,AspV,NP_2,475.10 ,0.20 
Subj37,Item20,PrefV,Verb,698.13 ,0.40 
Subj37,Item20,PrefV,NP,1163.41 ,0.40 
Subj37,Item20,PrefV,NP_1,778.74 ,0.40 
Subj37,Item20,PrefV,NP_2,793.59 ,0.40 
Subj37,Item21,NonPrefV,Verb,749.92 ,0.00 
Subj37,Item21,NonPrefV,NP,765.85 ,0.00 
Subj37,Item21,NonPrefV,NP_1,637.35 ,0.00 
Subj37,Item21,NonPrefV,NP_2,641.33 ,0.00 
Subj37,Item22,AspV,Verb,505.20 ,0.15 
Subj37,Item22,AspV,NP,1042.57 ,0.15 
Subj37,Item22,AspV,NP_1,718.59 ,0.15 
Subj37,Item22,AspV,NP_2,463.12 ,0.15 
Subj37,Item23,PrefV,Verb,543.34 ,0.55 
Subj37,Item23,PrefV,NP,823.39 ,0.55 
Subj37,Item23,PrefV,NP_1,852.00 ,0.55 
Subj37,Item23,PrefV,NP_2,575.41 ,0.55 
Subj37,Item24,NonPrefV,Verb,462.23 ,0.00 
Subj37,Item24,NonPrefV,NP,921.02 ,0.00 
Subj37,Item24,NonPrefV,NP_1,577.71 ,0.00 
Subj37,Item24,NonPrefV,NP_2,504.37 ,0.00 
Subj37,Item25,AspV,Verb,508.19 ,0.00 
Subj37,Item25,AspV,NP,661.56 ,0.00 
Subj37,Item25,AspV,NP_1,488.94 ,0.00 
Subj37,Item25,AspV,NP_2,914.82 ,0.00 
Subj37,Item26,PrefV,Verb,627.70 ,0.60 
Subj37,Item26,PrefV,NP,695.48 ,0.60 
Subj37,Item26,PrefV,NP_1,489.59 ,0.60 
Subj37,Item26,PrefV,NP_2,643.62 ,0.60 
Subj37,Item27,NonPrefV,Verb,605.97 ,0.00 
Subj37,Item27,NonPrefV,NP,579.19 ,0.00 
Subj37,Item27,NonPrefV,NP_1,553.89 ,0.00 
Subj37,Item27,NonPrefV,NP_2,481.19 ,0.00 
Subj37,Item28,AspV,Verb,626.54 ,0.00 
Subj37,Item28,AspV,NP,1063.16 ,0.00 
Subj37,Item28,AspV,NP_1,1098.45 ,0.00 
Subj37,Item28,AspV,NP_2,588.58 ,0.00 
Subj37,Item29,PrefV,Verb,419.01 ,0.25 
Subj37,Item29,PrefV,NP,671.68 ,0.25 
Subj37,Item29,PrefV,NP_1,482.31 ,0.25 
Subj37,Item29,PrefV,NP_2,525.06 ,0.25 
Subj37,Item30,NonPrefV,Verb,594.32 ,0.20 
Subj37,Item30,NonPrefV,NP,632.18 ,0.20 
Subj37,Item30,NonPrefV,NP_1,540.99 ,0.20 
Subj37,Item30,NonPrefV,NP_2,388.99 ,0.20 
Subj37,Item31,AspV,Verb,514.02 ,0.00 
Subj37,Item31,AspV,NP,667.43 ,0.00 
Subj37,Item31,AspV,NP_1,542.15 ,0.00 
Subj37,Item31,AspV,NP_2,518.18 ,0.00 
Subj37,Item32,PrefV,Verb,610.95 ,0.60 
Subj37,Item32,PrefV,NP,855.66 ,0.60 
Subj37,Item32,PrefV,NP_1,546.86 ,0.60 
Subj37,Item32,PrefV,NP_2,746.88 ,0.60 
Subj38,Item1,PrefV,Verb,540.57 ,0.60 
Subj38,Item1,PrefV,NP,516.47 ,0.60 
Subj38,Item1,PrefV,NP_1,365.80 ,0.60 
Subj38,Item1,PrefV,NP_2,365.14 ,0.60 
Subj38,Item2,NonPrefV,Verb,596.83 ,0.35 
Subj38,Item2,NonPrefV,NP,778.89 ,0.35 
Subj38,Item2,NonPrefV,NP_1,489.79 ,0.35 
Subj38,Item2,NonPrefV,NP_2,419.70 ,0.35 
Subj38,Item3,AspV,Verb,430.90 ,0.00 
Subj38,Item3,AspV,NP,619.69 ,0.00 
Subj38,Item3,AspV,NP_1,432.34 ,0.00 
Subj38,Item3,AspV,NP_2,333.03 ,0.00 
Subj38,Item4,PrefV,Verb,644.14 ,0.90 
Subj38,Item4,PrefV,NP,920.15 ,0.90 
Subj38,Item4,PrefV,NP_1,592.84 ,0.90 
Subj38,Item4,PrefV,NP_2,438.84 ,0.90 
Subj38,Item5,NonPrefV,Verb,460.05 ,0.30 
Subj38,Item5,NonPrefV,NP,519.38 ,0.30 
Subj38,Item5,NonPrefV,NP_1,399.92 ,0.30 
Subj38,Item5,NonPrefV,NP_2,381.96 ,0.30 
Subj38,Item6,AspV,Verb,508.81 ,0.10 
Subj38,Item6,AspV,NP,774.17 ,0.10 
